model,game,outcome,round,mean_pct,sd_pct,ci95_lower_pct,ci95_upper_pct,n_runs,n_runs_total,n_observations,value_origin,n_estimated_runs
GPT-5.4,TG,receiver,26,0.0,0.0,0.0,0.0,2,3,2,observed,0
GPT-5.4,TG,sender,27,4.999999999999999,3.0046260628866572,-2.46390491243217,12.463904912432168,3,3,36,observed,0
GPT-5.4,TG,receiver,27,0.0,0.0,0.0,0.0,3,3,4,observed,0
GPT-5.4,TG,sender,28,7.222222222222221,4.194352464039305,-3.197126909941616,17.64157135438606,3,3,36,observed,0
GPT-5.4,TG,receiver,28,0.0,0.0,0.0,0.0,3,3,6,observed,0
GPT-5.4,TG,sender,29,1.388888888888889,1.272937693043289,-1.773263639069224,4.551041416847002,3,3,36,observed,0
GPT-5.4,TG,receiver,29,0.0,0.0,0.0,0.0,2,3,2,observed,0
GPT-5.4,TG,sender,30,6.111111111111111,3.3678765702728173,-2.255158085520277,14.477380307742498,3,3,36,observed,0
GPT-5.4,TG,receiver,30,0.0,0.0,0.0,0.0,3,3,5,observed,0
Gemini 3.1 Pro,PD,cooperation,1,4.166666666666666,4.166666666666666,-6.183907132164773,14.517240465498105,3,3,72,observed,0
Gemini 3.1 Pro,PD,cooperation,2,1.3888888888888886,2.4056261216234405,-4.58701768013353,7.364795457911307,3,3,72,observed,0
Gemini 3.1 Pro,PD,cooperation,3,4.166666666666666,4.166666666666666,-6.183907132164773,14.517240465498105,3,3,72,observed,0
Gemini 3.1 Pro,PD,cooperation,4,2.7777777777777772,4.811252243246881,-9.17403536026706,14.729590915822614,3,3,72,observed,0
Gemini 3.1 Pro,PD,cooperation,5,4.166666666666666,4.166666666666666,-6.183907132164773,14.517240465498105,3,3,72,observed,0
Gemini 3.1 Pro,PD,cooperation,6,2.7777777777777772,2.4056261216234405,-3.1981287912446414,8.753684346800195,3,3,72,observed,0
Gemini 3.1 Pro,PD,cooperation,7,4.166666666666666,4.166666666666666,-6.183907132164773,14.517240465498105,3,3,72,observed,0
Gemini 3.1 Pro,PD,cooperation,8,1.3888888888888886,2.4056261216234405,-4.58701768013353,7.364795457911307,3,3,72,observed,0
Gemini 3.1 Pro,PD,cooperation,9,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PD,cooperation,10,6.944444444444443,2.4056261216234405,0.9685378754220242,12.920351013466862,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,1,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,2,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,3,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,4,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,5,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,6,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,7,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,8,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,9,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,10,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,11,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,12,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,13,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,14,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,15,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,16,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,17,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,18,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,19,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,20,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,21,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,22,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,23,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,24,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,25,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,26,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,27,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,28,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,29,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,PGG,contribution,30,0.0,0.0,0.0,0.0,3,3,72,observed,0
Gemini 3.1 Pro,TG,sender,1,53.88888888888889,4.194352464039307,43.469539756725055,64.30823802105273,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,1,33.38383838383839,4.426329013051614,22.388227558038515,44.37944920963826,3,3,35,observed,0
Gemini 3.1 Pro,TG,sender,2,45.833333333333336,8.702335715267317e-15,45.833333333333314,45.83333333333336,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,2,27.67676767676768,5.225259457122246,14.696503605811106,40.65703174772425,3,3,32,observed,0
Gemini 3.1 Pro,TG,sender,3,48.61111111111111,2.4056261216234436,42.63520454208868,54.587017680133535,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,3,41.14478114478115,4.533467171241965,29.88302437985645,52.40653790970585,3,3,34,observed,0
Gemini 3.1 Pro,TG,sender,4,53.61111111111111,3.367876570272816,45.24484191447972,61.97738030774249,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,4,36.75925925925927,3.6253281389725758,27.753444911879456,45.76507360663908,3,3,35,observed,0
Gemini 3.1 Pro,TG,sender,5,56.94444444444445,6.364688465216445,41.13368180465388,72.75520708423501,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,5,42.919191919191924,6.034058015724476,27.929760847627144,57.908622990756704,3,3,32,observed,0
Gemini 3.1 Pro,TG,sender,6,52.77777777777777,8.673608331108888,31.231340225785353,74.3242153297702,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,6,44.24242424242425,2.2878286167487127,38.55914289760761,49.92570558724089,3,3,33,observed,0
Gemini 3.1 Pro,TG,sender,7,55.55555555555555,2.4056261216234436,49.57964898653312,61.53146212457798,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,7,36.498316498316505,6.836177772067251,19.516309490705343,53.48032350592767,3,3,34,observed,0
Gemini 3.1 Pro,TG,sender,8,65.27777777777777,12.028130608117197,35.39824493266569,95.15731062288985,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,8,28.61111111111111,1.9444444444444418,23.780843338323113,33.44137888389911,3,3,36,observed,0
Gemini 3.1 Pro,TG,sender,9,45.833333333333336,7.216878364870317,27.90561362626609,63.76105304040058,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,9,34.77777777777778,2.2194427061597986,29.26437645240534,40.29117910315021,3,3,28,observed,0
Gemini 3.1 Pro,TG,sender,10,52.77777777777778,4.811252243246883,40.82596463973294,64.72959091582263,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,10,45.99326599326599,3.097460102924416,38.298748541044745,53.68778344548724,3,3,31,observed,0
Gemini 3.1 Pro,TG,sender,11,61.111111111111114,2.405626121623439,55.1352045420887,67.08701768013353,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,11,40.505050505050505,8.65804473296958,18.997275074125987,62.01282593597502,3,3,33,observed,0
Gemini 3.1 Pro,TG,sender,12,56.388888888888886,3.8490017945975037,46.82743837845302,65.95033939932475,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,12,38.474747474747474,4.779848783424945,26.600944855524777,50.348550093970175,3,3,32,observed,0
Gemini 3.1 Pro,TG,sender,13,61.111111111111114,2.405626121623439,55.1352045420887,67.08701768013353,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,13,42.5084175084175,4.868522707041427,30.414336651492963,54.60249836534204,3,3,35,observed,0
Gemini 3.1 Pro,TG,sender,14,65.27777777777779,6.364688465216446,49.46701513798722,81.08854041756835,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,14,44.18350168350168,0.46722858876693424,43.022841526152234,45.34416184085113,3,3,35,observed,0
Gemini 3.1 Pro,TG,sender,15,68.05555555555556,8.673608331108888,46.50911800356314,89.60199310754797,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,15,47.816498316498325,1.7095518199495068,43.56973617042297,52.06326046257368,3,3,33,observed,0
Gemini 3.1 Pro,TG,sender,16,61.11111111111111,13.393959390267998,27.838671480506243,94.38355074171596,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,16,31.805555555555557,11.366000034758201,3.5708462378070394,60.040264873304075,3,3,32,observed,0
Gemini 3.1 Pro,TG,sender,17,62.5,12.5,31.448278603505678,93.55172139649432,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,17,36.2037037037037,6.575378065770736,19.869559081709095,52.537848325698306,3,3,29,observed,0
Gemini 3.1 Pro,TG,sender,18,63.88888888888889,15.774745405000765,24.70224893555188,103.0755288422259,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,18,44.333333333333336,3.480102169636855,35.688280293101414,52.97838637356526,3,3,32,observed,0
Gemini 3.1 Pro,TG,sender,19,66.66666666666667,7.216878364870325,48.7389469595994,84.59438637373394,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,19,46.27441077441079,2.024341298149114,41.24566821428728,51.3031533345343,3,3,33,observed,0
Gemini 3.1 Pro,TG,sender,20,65.27777777777777,10.485881160098264,39.22940494736817,91.32615060818738,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,20,45.57912457912459,5.841287011345767,31.06856322926301,60.08968592898617,3,3,33,observed,0
Gemini 3.1 Pro,TG,sender,21,62.5,11.023963796102462,35.11495580147091,89.88504419852909,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,21,40.5,6.918172526839088,23.31430672989692,57.68569327010308,3,3,28,observed,0
Gemini 3.1 Pro,TG,sender,22,72.22222222222221,4.811252243246887,60.27040908417736,84.17403536026707,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,22,45.35353535353536,4.898729556760461,33.184416522071515,57.5226541849992,3,3,33,observed,0
Gemini 3.1 Pro,TG,sender,23,70.83333333333333,18.16207893141947,25.716228136567196,115.95043853009946,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,23,48.18518518518519,2.068527636837888,43.04667767478208,53.3236926955883,3,3,30,observed,0
Gemini 3.1 Pro,TG,sender,24,68.05555555555556,2.4056261216234516,62.07964898653311,74.031462124578,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,24,45.88888888888889,1.644294287438746,41.80423544029728,49.9735423374805,3,3,31,observed,0
Gemini 3.1 Pro,TG,sender,25,62.5,8.33333333333334,41.798852402337104,83.2011475976629,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,25,26.265432098765434,6.372317029586659,10.435719054536538,42.095145142994326,3,3,30,observed,0
Gemini 3.1 Pro,TG,sender,26,68.05555555555556,9.622504486493757,44.15192927946589,91.95918183164522,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,26,47.182940516273845,3.1110333726884,39.45470519276054,54.91117583978715,3,3,29,observed,0
Gemini 3.1 Pro,TG,sender,27,69.44444444444444,18.78854063676206,22.77112210048864,116.11776678840025,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,27,45.47041847041847,3.7882382843217863,36.05991288735497,54.880924053481976,3,3,28,observed,0
Gemini 3.1 Pro,TG,sender,28,66.66666666666667,7.216878364870322,48.73894695959942,84.59438637373393,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,28,48.28395061728395,0.2627629216517636,47.631211334367194,48.936689900200705,3,3,29,observed,0
Gemini 3.1 Pro,TG,sender,29,68.05555555555556,8.673608331108888,46.50911800356314,89.60199310754797,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,29,46.65432098765432,2.188739524055107,41.21719059481794,52.0914513804907,3,3,29,observed,0
Gemini 3.1 Pro,TG,sender,30,61.11111111111111,17.347216662217768,18.018236007126283,104.20398621509594,3,3,36,observed,0
Gemini 3.1 Pro,TG,receiver,30,46.00448933782267,2.3142688877718958,40.25552671864925,51.75345195699609,3,3,27,observed,0
Claude Opus 4.6,PD,cooperation,1,100.0,0.0,100.0,100.0,3,3,72,observed,0
Claude Opus 4.6,PD,cooperation,2,100.0,0.0,100.0,100.0,3,3,72,observed,0
Claude Opus 4.6,PD,cooperation,3,100.0,0.0,100.0,100.0,3,3,72,observed,0
Claude Opus 4.6,PD,cooperation,4,100.0,0.0,100.0,100.0,3,3,72,observed,0
Claude Opus 4.6,PD,cooperation,5,100.0,0.0,100.0,100.0,3,3,72,observed,0
Claude Opus 4.6,PD,cooperation,6,100.0,0.0,100.0,100.0,3,3,72,observed,0
Claude Opus 4.6,PD,cooperation,7,100.0,0.0,100.0,100.0,3,3,72,observed,0
Claude Opus 4.6,PD,cooperation,8,100.0,0.0,100.0,100.0,3,3,72,observed,0
Claude Opus 4.6,PD,cooperation,9,100.0,0.0,100.0,100.0,3,3,72,observed,0
Claude Opus 4.6,PD,cooperation,10,100.0,0.0,100.0,100.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,1,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,2,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,3,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,4,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,5,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,6,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,7,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,8,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,9,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,10,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,11,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,12,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,13,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,14,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,15,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,16,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,17,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,18,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,19,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,20,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,21,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,22,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,23,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,24,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,25,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,26,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,27,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,28,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,29,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,PGG,contribution,30,0.0,0.0,0.0,0.0,3,3,72,observed,0
Claude Opus 4.6,TG,sender,1,50.0,0.0,50.0,50.0,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,1,34.25925925925925,1.6037507477489608,30.27532154657764,38.24319697194087,3,3,36,observed,0
Claude Opus 4.6,TG,sender,2,47.77777777777778,1.2729376930432925,44.61562524981966,50.9399303057359,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,2,33.333333333333336,2.083333333333332,28.15804643391762,38.50862023274905,3,3,36,observed,0
Claude Opus 4.6,TG,sender,3,46.111111111111114,3.1549490810001526,38.27378312044371,53.94843910177852,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,3,33.611111111111114,1.3393959390267998,30.28386714805063,36.938355074171604,3,3,36,observed,0
Claude Opus 4.6,TG,sender,4,43.333333333333336,1.6666666666666643,39.19310381380077,47.4735628528659,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,4,27.129629629629633,2.9342503476834856,19.840547685322896,34.41871157393637,3,3,36,observed,0
Claude Opus 4.6,TG,sender,5,36.38888888888889,4.8828877309019285,24.259123334462732,48.51865444331506,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,5,26.01851851851852,0.6851226197661422,24.316579581605353,27.720457455431685,3,3,36,observed,0
Claude Opus 4.6,TG,sender,6,38.33333333333333,5.773502691896258,23.99115756767952,52.675509098987135,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,6,31.62037037037037,2.283585639840465,25.947629164501464,37.293111576239276,3,3,36,observed,0
Claude Opus 4.6,TG,sender,7,39.444444444444436,4.276334532872402,28.821440563407513,50.06744832548136,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,7,30.60185185185185,0.9853609561941126,28.154079540914026,33.04962416278968,3,3,36,observed,0
Claude Opus 4.6,TG,sender,8,35.27777777777778,8.753306253660405,13.533359610829432,57.02219594472612,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,8,32.083333333333336,2.273709103297901,26.435126804350986,37.731539862315685,3,3,36,observed,0
Claude Opus 4.6,TG,sender,9,39.72222222222222,5.02309481111809,27.244162972381005,52.20028147206344,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,9,34.120370370370374,1.4980268229040268,30.399065446427063,37.84167529431368,3,3,36,observed,0
Claude Opus 4.6,TG,sender,10,39.72222222222222,3.1549490810001544,31.884894231554814,47.559550212889626,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,10,30.493827160493833,4.468811801910681,19.392683236790134,41.59497108419753,3,3,36,observed,0
Claude Opus 4.6,TG,sender,11,37.22222222222222,4.738533919231107,25.45105141519801,48.993393029246434,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,11,35.370370370370374,6.179873046236346,20.01871468257552,50.72202605816523,3,3,34,observed,0
Claude Opus 4.6,TG,sender,12,36.666666666666664,1.6666666666666679,32.52643714713408,40.806896186199246,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,12,35.74074074074074,0.5540229855860043,34.36447134908709,37.11701013239439,3,3,34,observed,0
Claude Opus 4.6,TG,sender,13,41.94444444444444,7.4690720331937515,23.39024093523806,60.498647953650824,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,13,31.574074074074076,3.2906214155401523,23.39971732073883,39.74843082740932,3,3,36,observed,0
Claude Opus 4.6,TG,sender,14,36.388888888888886,12.369691154562398,5.660872609516744,67.11690516826103,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,14,34.09090909090909,0.30721022880294097,33.32775657611372,34.854061605704466,3,3,35,observed,0
Claude Opus 4.6,TG,sender,15,27.777777777777782,5.357583756107198,14.468801925535839,41.08675363001973,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,15,31.68350168350169,5.406006753870073,18.25423643640248,45.1127669306009,3,3,34,observed,0
Claude Opus 4.6,TG,sender,16,33.888888888888886,9.141379262169071,11.1804439266037,56.59733385117407,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,16,30.942760942760945,3.366961279198233,22.578765455205133,39.30675643031675,3,3,35,observed,0
Claude Opus 4.6,TG,sender,17,27.5,6.6143782776614755,11.068973480882555,43.931026519117445,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,17,28.93518518518519,3.52551691916591,20.177315652979843,37.69305471739054,3,3,36,observed,0
Claude Opus 4.6,TG,sender,18,30.000000000000004,11.547005383792515,1.3156484686923946,58.68435153130761,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,18,34.07407407407407,3.394500514782105,25.641667332852432,42.5064808152957,3,3,36,observed,0
Claude Opus 4.6,TG,sender,19,31.944444444444443,1.7347216662217753,27.635156934045966,36.25373195484292,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,19,34.44444444444445,2.777777777777775,27.54406191189016,41.34482697699874,3,3,36,observed,0
Claude Opus 4.6,TG,sender,20,30.555555555555557,1.7347216662217768,26.246268045157073,34.86484306595404,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,20,34.70959595959596,1.880380760079526,30.038471201090545,39.38072071810137,3,3,35,observed,0
Claude Opus 4.6,TG,sender,21,24.444444444444446,1.9245008972987518,19.663719189226512,29.22516969966238,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,21,29.629629629629633,1.3981174880131024,26.156513252241687,33.10274600701758,3,3,36,observed,0
Claude Opus 4.6,TG,sender,22,29.166666666666668,1.4433756729740603,25.581122725253227,32.75221060808011,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,22,34.351851851851855,1.5298807075794771,30.551417491721494,38.152286211982215,3,3,36,observed,0
Claude Opus 4.6,TG,sender,23,26.11111111111111,5.023094811118087,13.633051861269903,38.589170360952316,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,23,30.024691358024693,3.2245805191470613,22.014389285935287,38.0349934301141,3,3,34,observed,0
Claude Opus 4.6,TG,sender,24,29.444444444444443,7.8763593770876765,9.878483084765072,49.01040580412381,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,24,31.161616161616166,0.6328264689970557,29.58958806500626,32.73364425822607,3,3,35,observed,0
Claude Opus 4.6,TG,sender,25,21.111111111111114,18.954135676924427,-25.973572116985736,68.19579433920796,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,25,35.0,1.5713484026367668,20.88199473729772,49.11800526270228,2,3,24,observed,0
Claude Opus 4.6,TG,sender,26,14.166666666666666,12.33220715579062,-16.46823419777045,44.801567531103785,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,26,31.73611111111111,2.258813328790354,11.441478545976572,52.03074367624565,2,3,24,observed,0
Claude Opus 4.6,TG,sender,27,23.888888888888886,26.05194241709634,-40.82772373296618,88.60550151074395,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,27,24.444444444444443,10.213764617139027,-67.32258976312075,116.21147865200963,2,3,24,observed,0
Claude Opus 4.6,TG,sender,28,19.166666666666668,17.46027236646414,-24.207054375761576,62.540387709094915,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,28,31.641414141414142,0.8213866650146746,24.261547754092486,39.021280528735794,2,3,23,observed,0
Claude Opus 4.6,TG,sender,29,13.611111111111114,11.794929858645638,-15.689118957837408,42.91134118005964,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,29,33.47222222222222,0.5892556509887863,28.177970248708878,38.76647419573556,2,3,24,observed,0
Claude Opus 4.6,TG,sender,30,17.5,15.433549314543445,-20.839061877940715,55.839061877940715,3,3,36,observed,0
Claude Opus 4.6,TG,receiver,30,30.32828282828283,5.963981437280475,-23.255964418791905,83.91253007535757,2,3,23,observed,0
Kimi K2.6,PD,cooperation,1,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PD,cooperation,2,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PD,cooperation,3,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PD,cooperation,4,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PD,cooperation,5,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PD,cooperation,6,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PD,cooperation,7,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PD,cooperation,8,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PD,cooperation,9,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PD,cooperation,10,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,1,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,2,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,3,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,4,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,5,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,6,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,7,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,8,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,9,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,10,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,11,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,12,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,13,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,14,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,15,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,16,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,17,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,18,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,19,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,20,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,21,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,22,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,23,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,24,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,25,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,26,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,27,0.0,0.0,0.0,0.0,3,3,72,observed,0
Kimi K2.6,PGG,contribution,28,0.0,0.0,0.0,0.0,3,3,72,observed,0
