model,game,run,source_file,round,outcome,value_pct,n_observations,observed_value_pct,value_origin,estimate_source_rounds,observed_n_observations
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,5,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,6,sender,5.833333333333333,12,5.833333333333333,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,6,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,7,sender,16.666666666666664,12,16.666666666666664,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,7,receiver,0.0,5,0.0,observed,,5
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,8,sender,15.833333333333332,12,15.833333333333332,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,8,receiver,0.0,4,0.0,observed,,4
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,9,sender,5.0,12,5.0,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,9,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,10,sender,24.166666666666668,12,24.166666666666668,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,10,receiver,0.0,7,0.0,observed,,7
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,11,sender,8.333333333333332,12,8.333333333333332,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,11,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,12,sender,9.166666666666668,12,9.166666666666668,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,12,receiver,0.0,3,0.0,observed,,3
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,13,sender,10.0,12,10.0,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,13,receiver,0.0,3,0.0,observed,,3
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,14,sender,9.166666666666668,12,9.166666666666668,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,14,receiver,0.0,3,0.0,observed,,3
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,15,sender,15.833333333333332,12,15.833333333333332,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,15,receiver,0.0,4,0.0,observed,,4
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,16,sender,14.16666666666667,12,14.16666666666667,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,16,receiver,0.0,4,0.0,observed,,4
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,17,sender,2.5,12,2.5,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,17,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,18,sender,0.0,12,0.0,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,18,receiver,,0,,observed,,0
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,19,sender,5.833333333333333,12,5.833333333333333,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,19,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,20,sender,2.5,12,2.5,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,20,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,21,sender,3.3333333333333335,12,3.3333333333333335,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,21,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,22,sender,2.5,12,2.5,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,22,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,23,sender,2.5,12,2.5,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,23,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,24,sender,0.0,12,0.0,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,24,receiver,,0,,observed,,0
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,25,sender,5.833333333333333,12,5.833333333333333,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,25,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,26,sender,3.3333333333333335,12,3.3333333333333335,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,26,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,27,sender,4.166666666666666,12,4.166666666666666,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,27,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,28,sender,11.666666666666666,12,11.666666666666666,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,28,receiver,0.0,3,0.0,observed,,3
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,29,sender,1.6666666666666667,12,1.6666666666666667,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,29,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,30,sender,4.166666666666666,12,4.166666666666666,observed,,12
GPT-5.4,TG,game_log1,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log1.json,30,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,1,sender,46.666666666666664,12,46.666666666666664,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,1,receiver,0.0,12,0.0,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,2,sender,23.333333333333332,12,23.333333333333332,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,2,receiver,0.0,7,0.0,observed,,7
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,3,sender,15.833333333333332,12,15.833333333333332,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,3,receiver,0.0,4,0.0,observed,,4
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,4,sender,22.499999999999996,12,22.499999999999996,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,4,receiver,0.0,6,0.0,observed,,6
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,5,sender,11.666666666666666,12,11.666666666666666,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,5,receiver,0.0,3,0.0,observed,,3
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,6,sender,23.333333333333336,12,23.333333333333336,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,6,receiver,0.0,8,0.0,observed,,8
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,7,sender,22.5,12,22.5,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,7,receiver,0.0,6,0.0,observed,,6
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,8,sender,19.166666666666668,12,19.166666666666668,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,8,receiver,0.0,6,0.0,observed,,6
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,9,sender,9.166666666666668,12,9.166666666666668,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,9,receiver,0.0,3,0.0,observed,,3
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,10,sender,8.333333333333332,12,8.333333333333332,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,10,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,11,sender,19.166666666666668,12,19.166666666666668,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,11,receiver,0.0,6,0.0,observed,,6
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,12,sender,12.5,12,12.5,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,12,receiver,0.0,4,0.0,observed,,4
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,13,sender,5.0,12,5.0,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,13,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,14,sender,11.666666666666666,12,11.666666666666666,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,14,receiver,0.0,3,0.0,observed,,3
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,15,sender,7.5,12,7.5,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,15,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,16,sender,8.333333333333332,12,8.333333333333332,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,16,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,17,sender,0.0,12,0.0,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,17,receiver,,0,,observed,,0
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,18,sender,6.666666666666667,12,6.666666666666667,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,18,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,19,sender,3.3333333333333335,12,3.3333333333333335,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,19,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,20,sender,15.0,12,15.0,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,20,receiver,0.0,3,0.0,observed,,3
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,21,sender,5.0,12,5.0,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,21,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,22,sender,2.5,12,2.5,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,22,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,23,sender,2.5,12,2.5,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,23,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,24,sender,2.5,12,2.5,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,24,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,25,sender,0.0,12,0.0,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,25,receiver,,0,,observed,,0
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,26,sender,0.0,12,0.0,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,26,receiver,,0,,observed,,0
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,27,sender,2.5,12,2.5,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,27,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,28,sender,6.666666666666667,12,6.666666666666667,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,28,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,29,sender,2.5,12,2.5,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,29,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,30,sender,10.0,12,10.0,observed,,12
GPT-5.4,TG,game_log2,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log2.json,30,receiver,0.0,3,0.0,observed,,3
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,1,sender,35.0,12,35.0,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,1,receiver,0.0,10,0.0,observed,,10
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,2,sender,30.0,12,30.0,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,2,receiver,0.0,8,0.0,observed,,8
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,3,sender,31.66666666666667,12,31.66666666666667,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,3,receiver,0.0,10,0.0,observed,,10
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,4,sender,30.83333333333333,12,30.83333333333333,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,4,receiver,0.0,8,0.0,observed,,8
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,5,sender,14.16666666666667,12,14.16666666666667,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,5,receiver,0.0,4,0.0,observed,,4
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,6,sender,14.16666666666667,12,14.16666666666667,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,6,receiver,0.0,5,0.0,observed,,5
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,7,sender,21.666666666666664,12,21.666666666666664,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,7,receiver,0.0,7,0.0,observed,,7
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,8,sender,10.833333333333334,12,10.833333333333334,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,8,receiver,0.0,3,0.0,observed,,3
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,9,sender,6.666666666666667,12,6.666666666666667,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,9,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,10,sender,12.5,12,12.5,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,10,receiver,0.0,4,0.0,observed,,4
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,11,sender,2.5,12,2.5,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,11,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,12,sender,9.166666666666668,12,9.166666666666668,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,12,receiver,0.0,3,0.0,observed,,3
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,13,sender,28.33333333333333,12,28.33333333333333,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,13,receiver,0.0,8,0.0,observed,,8
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,14,sender,6.666666666666667,12,6.666666666666667,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,14,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,15,sender,5.833333333333333,12,5.833333333333333,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,15,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,16,sender,6.666666666666667,12,6.666666666666667,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,16,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,17,sender,6.666666666666667,12,6.666666666666667,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,17,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,18,sender,3.3333333333333335,12,3.3333333333333335,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,18,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,19,sender,11.666666666666666,12,11.666666666666666,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,19,receiver,0.0,3,0.0,observed,,3
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,20,sender,0.0,12,0.0,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,20,receiver,,0,,observed,,0
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,21,sender,4.166666666666666,12,4.166666666666666,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,21,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,22,sender,3.3333333333333335,12,3.3333333333333335,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,22,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,23,sender,0.0,12,0.0,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,23,receiver,,0,,observed,,0
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,24,sender,3.3333333333333335,12,3.3333333333333335,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,24,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,25,sender,0.0,12,0.0,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,25,receiver,,0,,observed,,0
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,26,sender,2.5,12,2.5,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,26,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,27,sender,8.333333333333332,12,8.333333333333332,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,27,receiver,0.0,2,0.0,observed,,2
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,28,sender,3.3333333333333335,12,3.3333333333333335,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,28,receiver,0.0,1,0.0,observed,,1
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,29,sender,0.0,12,0.0,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,29,receiver,,0,,observed,,0
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,30,sender,4.166666666666666,12,4.166666666666666,observed,,12
GPT-5.4,TG,game_log3,RQ1_result/result/trust_game/083001_gpt-5.4/data/game_log3.json,30,receiver,0.0,1,0.0,observed,,1
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,1,cooperation,4.166666666666666,24,4.166666666666666,observed,,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,2,cooperation,0.0,24,0.0,observed,,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,3,cooperation,4.166666666666666,24,4.166666666666666,observed,,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,4,cooperation,0.0,24,0.0,observed,,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,5,cooperation,0.0,24,0.0,observed,,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,6,cooperation,0.0,24,0.0,observed,,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,7,cooperation,8.333333333333332,24,8.333333333333332,observed,,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,8,cooperation,0.0,24,0.0,observed,,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,9,cooperation,0.0,24,0.0,observed,,24
Gemini 3.1 Pro,PD,game_log1,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log1.json,10,cooperation,8.333333333333332,24,8.333333333333332,observed,,24
Gemini 3.1 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log2.json,1,cooperation,0.0,24,0.0,observed,,24
Gemini 3.1 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log2.json,2,cooperation,4.166666666666666,24,4.166666666666666,observed,,24
Gemini 3.1 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log2.json,3,cooperation,0.0,24,0.0,observed,,24
Gemini 3.1 Pro,PD,game_log2,RQ1_result/result/prisoners_dilemma/082003_gemini-3.1-pro-preview/data/game_log2.json,4,cooperation,0.0,24,0.0,observed,,24
